RUA DO TRIUNFO, 177                                                     SANTA EFIGÊNIA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01212904 
RUA DO TRIUNFO, 177                                                     SANTA EFIGÊNIA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01212904 
RUA GENERAL COUTO DE MAGALHÃES, 444                                     SANTA EFIGÊNIA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01212905 
RUA GENERAL COUTO DE MAGALHÃES, 444                                     SANTA EFIGÊNIA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01212905 
RUA GENERAL OSÓRIO                                                      SANTA EFIGÊNIA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01213000 
RUA GENERAL OSÓRIO                                                      SANTA EFIGÊNIA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01213001 
LARGO GENERAL OSÓRIO                                                    SANTA EFIGÊNIA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01213010 
RUA GENERAL OSÓRIO, 590                                                 SANTA EFIGÊNIA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01213900 
RUA GENERAL OSÓRIO, 590                                                 SANTA EFIGÊNIA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01213900 
AVENIDA DUQUE DE CAXIAS                                                 SANTA EFIGÊNIA                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01214000 
AVENIDA DUQUE DE CAXIAS                                                 CAMPOS ELÍSEOS                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01214100 
ALAMEDA GLETE                                                           CAMPOS ELÍSEOS                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01215000 
ALAMEDA GLETE                                                           CAMPOS ELÍSEOS                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01215001 
RUA HELVÉTIA                                                            CAMPOS ELÍSEOS                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01215010 
LARGO CORAÇÃO DE JESUS                                                  CAMPOS ELÍSEOS                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01215020 
ALAMEDA NOTHMANN                                                        CAMPOS ELÍSEOS                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01216000 
ALAMEDA NOTHMANN                                                        CAMPOS ELÍSEOS                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01216001 
ALAMEDA BARÃO DE PIRACICABA                                             CAMPOS ELÍSEOS                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01216010 
ALAMEDA DINO BUENO                                                      CAMPOS ELÍSEOS                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01217000 
ALAMEDA RIBEIRO DA SILVA                                                CAMPOS ELÍSEOS                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01217010 
RUA ADOLFO GORDO                                                        CAMPOS ELÍSEOS                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01217020 
ALAMEDA CLEVELAND                                                       CAMPOS ELÍSEOS                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01218000 
ALAMEDA EDUARDO PRADO                                                   CAMPOS ELÍSEOS                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01218010 
PRAÇA JÚLIO PRESTES                                                     CAMPOS ELÍSEOS                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01218020 
ALAMEDA CLEVELAND, 444                                                  CAMPOS ELÍSEOS                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01218900 
ALAMEDA CLEVELAND, 444                                                  CAMPOS ELÍSEOS                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01218900 
PRAÇA JÚLIO PRESTES, 29                                                 CAMPOS ELÍSEOS                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01218902 
PRAÇA JÚLIO PRESTES, 29                                                 CAMPOS ELÍSEOS                                                          SÃO PAULO                                                               SÃO PAULO                                                               SP01218902 
RUA DO AROUCHE                                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01219000 
RUA DO AROUCHE                                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01219001 
LARGO DO AROUCHE                                                        REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01219010 
LARGO DO AROUCHE                                                        REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01219011 
RUA DO AROUCHE, 23                                                      REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01219900 
RUA DO AROUCHE, 23                                                      REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01219900 
RUA DO AROUCHE, 157                                                     REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01219901 
RUA DO AROUCHE, 157                                                     REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01219901 
LARGO DO AROUCHE, 24                                                    REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01219902 
LARGO DO AROUCHE, 24                                                    REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01219902 
LARGO DO AROUCHE, 150                                                   REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01219903 
LARGO DO AROUCHE, 150                                                   REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01219903 
LARGO DO AROUCHE, 290                                                   REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01219904 
LARGO DO AROUCHE, 290                                                   REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01219904 
LARGO DO AROUCHE, 337                                                   REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01219905 
LARGO DO AROUCHE, 337                                                   REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01219905 
RUA BENTO FREITAS                                                       REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01220000 
RUA REGO FREITAS                                                        REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01220010 
RUA ARAÚJO                                                              REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01220020 
RUA EPITÁCIO PESSOA                                                     REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01220030 
RUA TEODORO BAIMA                                                       REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01220040 
RUA ARAÚJO, 70                                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01220900 
RUA ARAÚJO, 70                                                          REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01220900 
RUA TEODORO BAIMA, 100                                                  REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01220901 
RUA TEODORO BAIMA, 100                                                  REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01220901 
RUA ARAÚJO, 165                                                         REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01220902 
RUA ARAÚJO, 165                                                         REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01220902 
RUA ARAÚJO, 216                                                         REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01220903 
RUA ARAÚJO, 216                                                         REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01220903 
RUA ARAÚJO, 224                                                         REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01220904 
RUA ARAÚJO, 224                                                         REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01220904 
RUA BENTO FREITAS, 178                                                  REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01220905 
RUA BENTO FREITAS, 178                                                  REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01220905 
RUA REGO FREITAS, 192                                                   REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01220907 
RUA REGO FREITAS, 192                                                   REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01220907 
RUA REGO FREITAS, 354                                                   REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01220908 
RUA REGO FREITAS, 354                                                   REPÚBLICA                                                               SÃO PAULO                                                               SÃO PAULO                                                               SP01220908 
RUA AMARAL GURGEL                                                       VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01221000 
RUA AMARAL GURGEL                                                       VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01221001 
RUA SANTA ISABEL                                                        VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01221010 
RUA DOUTOR CESÁRIO MOTA JÚNIOR                                          VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01221020 
RUA CUNHA HORTA                                                         VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01221030 
RUA MARIA BORBA                                                         VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01221040 
RUA DOUTOR CESÁRIO MOTA JÚNIOR, 112                                     SANTA CECÍLIA                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP01221900 
RUA DOUTOR CESÁRIO MOTA JÚNIOR, 112                                     SANTA CECÍLIA                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP01221900 
RUA AMARAL GURGEL, 593                                                  VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01221901 
RUA AMARAL GURGEL, 593                                                  VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01221901 
RUA SANTA ISABEL, 160                                                   VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01221902 
RUA SANTA ISABEL, 160                                                   VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01221902 
RUA SANTA ISABEL, 181                                                   VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01221903 
RUA SANTA ISABEL, 181                                                   VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01221903 
RUA DOUTOR CESÁRIO MOTA JÚNIOR, 61                                      VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01221906 
RUA DOUTOR CESÁRIO MOTA JÚNIOR, 61                                      VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01221906 
RUA MAJOR SERTÓRIO                                                      VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01222000 
RUA MAJOR SERTÓRIO                                                      VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01222001 
RUA MARIA ANTÔNIA                                                       VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01222010 
RUA DOUTOR VILA NOVA                                                    VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01222020 
RUA MAJOR SERTÓRIO, 212                                                 VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01222901 
RUA MAJOR SERTÓRIO, 212                                                 VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01222901 
RUA MAJOR SERTÓRIO, 671                                                 VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01222902 
RUA MAJOR SERTÓRIO, 671                                                 VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01222902 
RUA DOUTOR VILA NOVA, 228                                               VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01222903 
RUA DOUTOR VILA NOVA, 228                                               VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01222903 
RUA MAJOR SERTÓRIO, 128                                                 VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01222904 
RUA MAJOR SERTÓRIO, 128                                                 VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01222904 
RUA MARQUÊS DE ITU                                                      VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01223000 
RUA MARQUÊS DE ITU                                                      VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01223001 
RUA GENERAL JARDIM                                                      VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01223010 
RUA GENERAL JARDIM                                                      VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01223011 
PRAÇA ROTARY                                                            VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01223020 
RUA MARQUÊS DE ITU, 88                                                  VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01223900 
RUA MARQUÊS DE ITU, 88                                                  VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01223900 
RUA MARQUÊS DE ITU, 836                                                 VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01223901 
RUA MARQUÊS DE ITU, 836                                                 VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01223901 
RUA GENERAL JARDIM, 60                                                  VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01223902 
RUA GENERAL JARDIM, 60                                                  VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01223902 
RUA MARQUÊS DE ITU, 70                                                  VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01223903 
RUA MARQUÊS DE ITU, 70                                                  VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01223903 
RUA GENERAL JARDIM, 633                                                 VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01223904 
RUA GENERAL JARDIM, 633                                                 VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01223904 
RUA MARQUÊS DE ITU, 58                                                  VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01223905 
RUA MARQUÊS DE ITU, 58                                                  VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01223905 
RUA GENERAL JARDIM, 36                                                  VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01223906 
RUA GENERAL JARDIM, 36                                                  VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01223906 
RUA GENERAL JARDIM, 482                                                 VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01223907 
RUA GENERAL JARDIM, 482                                                 VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01223907 
RUA JAGUARIBE                                                           VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01224000 
RUA JAGUARIBE                                                           VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01224001 
RUA MARTINICO PRADO                                                     VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01224010 
RUA AURELIANO COUTINHO                                                  VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01224020 
RUA FORTUNATO                                                           VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01224030 
RUA CANUTO DO VAL                                                       VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01224040 
RUA JESUÍNO PASCOAL                                                     VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01224050 
RUA MARTINICO PRADO, 90                                                 VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01224900 
RUA MARTINICO PRADO, 90                                                 VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01224900 
RUA FREDERICO ABRANCHES                                                 VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01225000 
RUA FREDERICO ABRANCHES                                                 VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01225001 
LARGO SANTA CECÍLIA                                                     VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01225010 
RUA SEBASTIÃO PEREIRA                                                   VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01225020 
RUA DOUTOR FREDERICO STEIDEL                                            VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01225030 
RUA BARÃO DE JOATINGA                                                   VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01225040 
TRAVESSA DOS DESENHISTAS                                                VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01225050 
VILA ADELAIDE                                                           VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01225060 
PRAÇA ALFREDO PAULINO                                                   VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01225070 
RUA FREDERICO ABRANCHES, 225                                            VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01225900 
RUA FREDERICO ABRANCHES, 225                                            VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01225900 
RUA MARTIM FRANCISCO                                                    VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01226000 
RUA MARTIM FRANCISCO                                                    SANTA CECÍLIA                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP01226001 
RUA DAS PALMEIRAS                                                       VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01226010 
RUA IMACULADA CONCEIÇÃO                                                 VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01226020 
RUA BARÃO DE TATUÍ                                                      VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01226030 
RUA DAS PALMEIRAS, 381                                                  VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01226900 
RUA DAS PALMEIRAS, 381                                                  VILA BUARQUE                                                            SÃO PAULO                                                               SÃO PAULO                                                               SP01226900 
AVENIDA ANGÉLICA                                                        SANTA CECÍLIA                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP01227000 
AVENIDA ANGÉLICA                                                        SANTA CECÍLIA                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP01227100 
AVENIDA ANGÉLICA                                                        SANTA CECÍLIA                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP01227200 
AVENIDA ANGÉLICA, 501                                                   SANTA CECÍLIA                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP01227900 
AVENIDA ANGÉLICA, 501                                                   SANTA CECÍLIA                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP01227900 
AVENIDA ANGÉLICA, 903                                                   SANTA CECÍLIA                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP01227901 
AVENIDA ANGÉLICA, 903                                                   SANTA CECÍLIA                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP01227901 
AVENIDA ANGÉLICA, 2223                                                  SANTA CECÍLIA                                                           SÃO PAULO                                                               SÃO PAULO                                                               SP01227903 
